passenger_id,arrival_us,origin_floor,destination_floor,segment_id
62904,18116000000,35,42,interfloor
62905,18116000000,48,61,interfloor
62906,18116500000,61,80,interfloor
62907,18116500000,74,99,interfloor
62908,18117000000,87,19,interfloor
62909,18117500000,100,38,interfloor
62910,18117500000,14,57,interfloor
62911,18118000000,27,76,interfloor
62912,18118000000,40,95,interfloor
62913,18118500000,53,15,interfloor
62914,18118500000,66,34,interfloor
62915,18119000000,79,53,interfloor
62916,18119500000,92,72,interfloor
62917,18119500000,6,91,interfloor
62918,18120000000,19,11,interfloor
62919,18120000000,32,30,interfloor
62920,18120500000,45,49,interfloor
62921,18120500000,58,68,interfloor
62922,18121000000,71,87,interfloor
62923,18121500000,84,7,interfloor
62924,18121500000,97,26,interfloor
62925,18122000000,11,45,interfloor
62926,18122000000,24,64,interfloor
62927,18122500000,37,83,interfloor
62928,18122500000,50,3,interfloor
62929,18123000000,63,22,interfloor
62930,18123500000,76,41,interfloor
62931,18123500000,89,60,interfloor
62932,18124000000,3,79,interfloor
62933,18124000000,16,98,interfloor
62934,18124500000,29,18,interfloor
62935,18124500000,42,37,interfloor
62936,18125000000,55,56,interfloor
62937,18125500000,68,75,interfloor
62938,18125500000,81,94,interfloor
62939,18126000000,94,14,interfloor
62940,18126000000,8,33,interfloor
62941,18126500000,21,52,interfloor
62942,18127000000,34,71,interfloor
62943,18127000000,47,90,interfloor
62944,18127500000,60,10,interfloor
62945,18127500000,73,29,interfloor
62946,18128000000,86,48,interfloor
62947,18128000000,99,67,interfloor
62948,18128500000,13,86,interfloor
62949,18129000000,26,6,interfloor
62950,18129000000,39,25,interfloor
62951,18129500000,52,44,interfloor
62952,18129500000,65,63,interfloor
62953,18130000000,78,82,interfloor
62954,18130000000,91,2,interfloor
62955,18130500000,5,21,interfloor
62956,18131000000,18,40,interfloor
62957,18131000000,31,59,interfloor
62958,18131500000,44,78,interfloor
62959,18131500000,57,97,interfloor
62960,18132000000,70,17,interfloor
62961,18132000000,83,36,interfloor
62962,18132500000,96,55,interfloor
62963,18133000000,10,74,interfloor
62964,18133000000,23,93,interfloor
62965,18133500000,36,13,interfloor
62966,18133500000,49,32,interfloor
62967,18134000000,62,51,interfloor
62968,18134000000,75,70,interfloor
62969,18134500000,88,89,interfloor
62970,18135000000,2,9,interfloor
62971,18135000000,15,28,interfloor
62972,18135500000,28,47,interfloor
62973,18135500000,41,66,interfloor
62974,18136000000,54,85,interfloor
62975,18136500000,67,5,interfloor
62976,18136500000,80,24,interfloor
62977,18137000000,93,43,interfloor
62978,18137000000,7,62,interfloor
62979,18137500000,20,81,interfloor
62980,18137500000,33,100,interfloor
62981,18138000000,46,20,interfloor
62982,18138500000,59,39,interfloor
62983,18138500000,72,58,interfloor
62984,18139000000,85,77,interfloor
62985,18139000000,98,96,interfloor
62986,18139500000,12,16,interfloor
62987,18139500000,25,35,interfloor
62988,18140000000,38,54,interfloor
62989,18140500000,51,73,interfloor
62990,18140500000,64,92,interfloor
62991,18141000000,77,12,interfloor
62992,18141000000,90,31,interfloor
62993,18141500000,4,50,interfloor
62994,18141500000,17,69,interfloor
62995,18142000000,30,88,interfloor
62996,18142500000,43,8,interfloor
62997,18142500000,56,27,interfloor
62998,18143000000,69,46,interfloor
62999,18143000000,82,65,interfloor
63000,18143500000,95,84,interfloor
63001,18144000000,9,4,interfloor
63002,18144000000,22,23,interfloor
63003,18144500000,35,42,interfloor
63004,18144500000,48,61,interfloor
63005,18145000000,61,80,interfloor
63006,18145000000,74,99,interfloor
63007,18145500000,87,19,interfloor
63008,18146000000,100,38,interfloor
63009,18146000000,14,57,interfloor
63010,18146500000,27,76,interfloor
63011,18146500000,40,95,interfloor
63012,18147000000,53,15,interfloor
63013,18147000000,66,34,interfloor
63014,18147500000,79,53,interfloor
63015,18148000000,92,72,interfloor
63016,18148000000,6,91,interfloor
63017,18148500000,19,11,interfloor
63018,18148500000,32,30,interfloor
63019,18149000000,45,49,interfloor
63020,18149000000,58,68,interfloor
63021,18149500000,71,87,interfloor
63022,18150000000,84,7,interfloor
63023,18150000000,97,26,interfloor
63024,18150500000,11,45,interfloor
63025,18150500000,24,64,interfloor
63026,18151000000,37,83,interfloor
63027,18151000000,50,3,interfloor
63028,18151500000,63,22,interfloor
63029,18152000000,76,41,interfloor
63030,18152000000,89,60,interfloor
63031,18152500000,3,79,interfloor
63032,18152500000,16,98,interfloor
63033,18153000000,29,18,interfloor
63034,18153500000,42,37,interfloor
63035,18153500000,55,56,interfloor
63036,18154000000,68,75,interfloor
63037,18154000000,81,94,interfloor
63038,18154500000,94,14,interfloor
63039,18154500000,8,33,interfloor
63040,18155000000,21,52,interfloor
63041,18155500000,34,71,interfloor
63042,18155500000,47,90,interfloor
63043,18156000000,60,10,interfloor
63044,18156000000,73,29,interfloor
63045,18156500000,86,48,interfloor
63046,18156500000,99,67,interfloor
63047,18157000000,13,86,interfloor
63048,18157500000,26,6,interfloor
63049,18157500000,39,25,interfloor
63050,18158000000,52,44,interfloor
63051,18158000000,65,63,interfloor
63052,18158500000,78,82,interfloor
63053,18158500000,91,2,interfloor
63054,18159000000,5,21,interfloor
63055,18159500000,18,40,interfloor
63056,18159500000,31,59,interfloor
63057,18160000000,44,78,interfloor
63058,18160000000,57,97,interfloor
63059,18160500000,70,17,interfloor
63060,18160500000,83,36,interfloor
63061,18161000000,96,55,interfloor
63062,18161500000,10,74,interfloor
63063,18161500000,23,93,interfloor
63064,18162000000,36,13,interfloor
63065,18162000000,49,32,interfloor
63066,18162500000,62,51,interfloor
63067,18163000000,75,70,interfloor
63068,18163000000,88,89,interfloor
63069,18163500000,2,9,interfloor
63070,18163500000,15,28,interfloor
63071,18164000000,28,47,interfloor
63072,18164000000,41,66,interfloor
63073,18164500000,54,85,interfloor
63074,18165000000,67,5,interfloor
63075,18165000000,80,24,interfloor
63076,18165500000,93,43,interfloor
63077,18165500000,7,62,interfloor
63078,18166000000,20,81,interfloor
63079,18166000000,33,100,interfloor
63080,18166500000,46,20,interfloor
63081,18167000000,59,39,interfloor
63082,18167000000,72,58,interfloor
63083,18167500000,85,77,interfloor
63084,18167500000,98,96,interfloor
63085,18168000000,12,16,interfloor
63086,18168000000,25,35,interfloor
63087,18168500000,38,54,interfloor
63088,18169000000,51,73,interfloor
63089,18169000000,64,92,interfloor
63090,18169500000,77,12,interfloor
63091,18169500000,90,31,interfloor
63092,18170000000,4,50,interfloor
63093,18170000000,17,69,interfloor
63094,18170500000,30,88,interfloor
63095,18171000000,43,8,interfloor
63096,18171000000,56,27,interfloor
63097,18171500000,69,46,interfloor
63098,18171500000,82,65,interfloor
63099,18172000000,95,84,interfloor
63100,18172500000,9,4,interfloor
63101,18172500000,22,23,interfloor
63102,18173000000,35,42,interfloor
63103,18173000000,48,61,interfloor
63104,18173500000,61,80,interfloor
63105,18173500000,74,99,interfloor
63106,18174000000,87,19,interfloor
63107,18174500000,100,38,interfloor
63108,18174500000,14,57,interfloor
63109,18175000000,27,76,interfloor
63110,18175000000,40,95,interfloor
63111,18175500000,53,15,interfloor
63112,18175500000,66,34,interfloor
63113,18176000000,79,53,interfloor
63114,18176500000,92,72,interfloor
63115,18176500000,6,91,interfloor
63116,18177000000,19,11,interfloor
63117,18177000000,32,30,interfloor
63118,18177500000,45,49,interfloor
63119,18177500000,58,68,interfloor
63120,18178000000,71,87,interfloor
63121,18178500000,84,7,interfloor
63122,18178500000,97,26,interfloor
63123,18179000000,11,45,interfloor
63124,18179000000,24,64,interfloor
63125,18179500000,37,83,interfloor
63126,18180000000,50,3,interfloor
63127,18180000000,63,22,interfloor
63128,18180500000,76,41,interfloor
63129,18180500000,89,60,interfloor
63130,18181000000,3,79,interfloor
63131,18181000000,16,98,interfloor
63132,18181500000,29,18,interfloor
63133,18182000000,42,37,interfloor
63134,18182000000,55,56,interfloor
63135,18182500000,68,75,interfloor
63136,18182500000,81,94,interfloor
63137,18183000000,94,14,interfloor
63138,18183000000,8,33,interfloor
63139,18183500000,21,52,interfloor
63140,18184000000,34,71,interfloor
63141,18184000000,47,90,interfloor
63142,18184500000,60,10,interfloor
63143,18184500000,73,29,interfloor
63144,18185000000,86,48,interfloor
63145,18185000000,99,67,interfloor
63146,18185500000,13,86,interfloor
63147,18186000000,26,6,interfloor
63148,18186000000,39,25,interfloor
63149,18186500000,52,44,interfloor
63150,18186500000,65,63,interfloor
63151,18187000000,78,82,interfloor
63152,18187000000,91,2,interfloor
63153,18187500000,5,21,interfloor
63154,18188000000,18,40,interfloor
63155,18188000000,31,59,interfloor
63156,18188500000,44,78,interfloor
63157,18188500000,57,97,interfloor
63158,18189000000,70,17,interfloor
63159,18189500000,83,36,interfloor
63160,18189500000,96,55,interfloor
63161,18190000000,10,74,interfloor
63162,18190000000,23,93,interfloor
63163,18190500000,36,13,interfloor
63164,18190500000,49,32,interfloor
63165,18191000000,62,51,interfloor
63166,18191500000,75,70,interfloor
63167,18191500000,88,89,interfloor
63168,18192000000,2,9,interfloor
63169,18192000000,15,28,interfloor
63170,18192500000,28,47,interfloor
63171,18192500000,41,66,interfloor
63172,18193000000,54,85,interfloor
63173,18193500000,67,5,interfloor
63174,18193500000,80,24,interfloor
63175,18194000000,93,43,interfloor
63176,18194000000,7,62,interfloor
63177,18194500000,20,81,interfloor
63178,18194500000,33,100,interfloor
63179,18195000000,46,20,interfloor
63180,18195500000,59,39,interfloor
63181,18195500000,72,58,interfloor
63182,18196000000,85,77,interfloor
63183,18196000000,98,96,interfloor
63184,18196500000,12,16,interfloor
63185,18196500000,25,35,interfloor
63186,18197000000,38,54,interfloor
63187,18197500000,51,73,interfloor
63188,18197500000,64,92,interfloor
63189,18198000000,77,12,interfloor
63190,18198000000,90,31,interfloor
63191,18198500000,4,50,interfloor
63192,18199000000,17,69,interfloor
63193,18199000000,30,88,interfloor
63194,18199500000,43,8,interfloor
63195,18199500000,56,27,interfloor
63196,18200000000,69,46,interfloor
63197,18200000000,82,65,interfloor
63198,18200500000,95,84,interfloor
63199,18201000000,9,4,interfloor
63200,18201000000,22,23,interfloor
63201,18201500000,35,42,interfloor
63202,18201500000,48,61,interfloor
63203,18202000000,61,80,interfloor
63204,18202000000,74,99,interfloor
63205,18202500000,87,19,interfloor
63206,18203000000,100,38,interfloor
63207,18203000000,14,57,interfloor
63208,18203500000,27,76,interfloor
63209,18203500000,40,95,interfloor
63210,18204000000,53,15,interfloor
63211,18204000000,66,34,interfloor
63212,18204500000,79,53,interfloor
63213,18205000000,92,72,interfloor
63214,18205000000,6,91,interfloor
63215,18205500000,19,11,interfloor
63216,18205500000,32,30,interfloor
63217,18206000000,45,49,interfloor
63218,18206000000,58,68,interfloor
63219,18206500000,71,87,interfloor
63220,18207000000,84,7,interfloor
63221,18207000000,97,26,interfloor
63222,18207500000,11,45,interfloor
63223,18207500000,24,64,interfloor
63224,18208000000,37,83,interfloor
63225,18208500000,50,3,interfloor
63226,18208500000,63,22,interfloor
63227,18209000000,76,41,interfloor
63228,18209000000,89,60,interfloor
63229,18209500000,3,79,interfloor
63230,18209500000,16,98,interfloor
63231,18210000000,29,18,interfloor
63232,18210500000,42,37,interfloor
63233,18210500000,55,56,interfloor
63234,18211000000,68,75,interfloor
63235,18211000000,81,94,interfloor
63236,18211500000,94,14,interfloor
63237,18211500000,8,33,interfloor
63238,18212000000,21,52,interfloor
63239,18212500000,34,71,interfloor
63240,18212500000,47,90,interfloor
63241,18213000000,60,10,interfloor
63242,18213000000,73,29,interfloor
63243,18213500000,86,48,interfloor
63244,18213500000,99,67,interfloor
63245,18214000000,13,86,interfloor
63246,18214500000,26,6,interfloor
63247,18214500000,39,25,interfloor
63248,18215000000,52,44,interfloor
63249,18215000000,65,63,interfloor
63250,18215500000,78,82,interfloor
63251,18216000000,91,2,interfloor
63252,18216000000,5,21,interfloor
63253,18216500000,18,40,interfloor
63254,18216500000,31,59,interfloor
63255,18217000000,44,78,interfloor
63256,18217000000,57,97,interfloor
63257,18217500000,70,17,interfloor
63258,18218000000,83,36,interfloor
63259,18218000000,96,55,interfloor
63260,18218500000,10,74,interfloor
63261,18218500000,23,93,interfloor
63262,18219000000,36,13,interfloor
63263,18219000000,49,32,interfloor
63264,18219500000,62,51,interfloor
63265,18220000000,75,70,interfloor
63266,18220000000,88,89,interfloor
63267,18220500000,2,9,interfloor
63268,18220500000,15,28,interfloor
63269,18221000000,28,47,interfloor
63270,18221000000,41,66,interfloor
63271,18221500000,54,85,interfloor
63272,18222000000,67,5,interfloor
63273,18222000000,80,24,interfloor
63274,18222500000,93,43,interfloor
63275,18222500000,7,62,interfloor
63276,18223000000,20,81,interfloor
63277,18223000000,33,100,interfloor
63278,18223500000,46,20,interfloor
63279,18224000000,59,39,interfloor
63280,18224000000,72,58,interfloor
63281,18224500000,85,77,interfloor
63282,18224500000,98,96,interfloor
63283,18225000000,12,16,interfloor
63284,18225500000,25,35,interfloor
63285,18225500000,38,54,interfloor
63286,18226000000,51,73,interfloor
63287,18226000000,64,92,interfloor
63288,18226500000,77,12,interfloor
63289,18226500000,90,31,interfloor
63290,18227000000,4,50,interfloor
63291,18227500000,17,69,interfloor
63292,18227500000,30,88,interfloor
63293,18228000000,43,8,interfloor
63294,18228000000,56,27,interfloor
63295,18228500000,69,46,interfloor
63296,18228500000,82,65,interfloor
63297,18229000000,95,84,interfloor
63298,18229500000,9,4,interfloor
63299,18229500000,22,23,interfloor
63300,18230000000,35,42,interfloor
63301,18230000000,48,61,interfloor
63302,18230500000,61,80,interfloor
63303,18230500000,74,99,interfloor
63304,18231000000,87,19,interfloor
63305,18231500000,100,38,interfloor
63306,18231500000,14,57,interfloor
63307,18232000000,27,76,interfloor
63308,18232000000,40,95,interfloor
63309,18232500000,53,15,interfloor
63310,18232500000,66,34,interfloor
63311,18233000000,79,53,interfloor
63312,18233500000,92,72,interfloor
63313,18233500000,6,91,interfloor
63314,18234000000,19,11,interfloor
63315,18234000000,32,30,interfloor
63316,18234500000,45,49,interfloor
63317,18235000000,58,68,interfloor
63318,18235000000,71,87,interfloor
63319,18235500000,84,7,interfloor
63320,18235500000,97,26,interfloor
63321,18236000000,11,45,interfloor
63322,18236000000,24,64,interfloor
63323,18236500000,37,83,interfloor
63324,18237000000,50,3,interfloor
63325,18237000000,63,22,interfloor
63326,18237500000,76,41,interfloor
63327,18237500000,89,60,interfloor
63328,18238000000,3,79,interfloor
63329,18238000000,16,98,interfloor
63330,18238500000,29,18,interfloor
63331,18239000000,42,37,interfloor
63332,18239000000,55,56,interfloor
63333,18239500000,68,75,interfloor
63334,18239500000,81,94,interfloor
63335,18240000000,94,14,interfloor
63336,18240000000,8,33,interfloor
63337,18240500000,21,52,interfloor
63338,18241000000,34,71,interfloor
63339,18241000000,47,90,interfloor
63340,18241500000,60,10,interfloor
63341,18241500000,73,29,interfloor
63342,18242000000,86,48,interfloor
63343,18242000000,99,67,interfloor
63344,18242500000,13,86,interfloor
63345,18243000000,26,6,interfloor
63346,18243000000,39,25,interfloor
63347,18243500000,52,44,interfloor
63348,18243500000,65,63,interfloor
63349,18244000000,78,82,interfloor
63350,18244500000,91,2,interfloor
63351,18244500000,5,21,interfloor
63352,18245000000,18,40,interfloor
63353,18245000000,31,59,interfloor
63354,18245500000,44,78,interfloor
63355,18245500000,57,97,interfloor
63356,18246000000,70,17,interfloor
63357,18246500000,83,36,interfloor
63358,18246500000,96,55,interfloor
63359,18247000000,10,74,interfloor
63360,18247000000,23,93,interfloor
63361,18247500000,36,13,interfloor
63362,18247500000,49,32,interfloor
63363,18248000000,62,51,interfloor
63364,18248500000,75,70,interfloor
63365,18248500000,88,89,interfloor
63366,18249000000,2,9,interfloor
63367,18249000000,15,28,interfloor
63368,18249500000,28,47,interfloor
63369,18249500000,41,66,interfloor
63370,18250000000,54,85,interfloor
63371,18250500000,67,5,interfloor
63372,18250500000,80,24,interfloor
63373,18251000000,93,43,interfloor
63374,18251000000,7,62,interfloor
63375,18251500000,20,81,interfloor
63376,18252000000,33,100,interfloor
63377,18252000000,46,20,interfloor
63378,18252500000,59,39,interfloor
63379,18252500000,72,58,interfloor
63380,18253000000,85,77,interfloor
63381,18253000000,98,96,interfloor
63382,18253500000,12,16,interfloor
63383,18254000000,25,35,interfloor
63384,18254000000,38,54,interfloor
63385,18254500000,51,73,interfloor
63386,18254500000,64,92,interfloor
63387,18255000000,77,12,interfloor
63388,18255000000,90,31,interfloor
63389,18255500000,4,50,interfloor
63390,18256000000,17,69,interfloor
63391,18256000000,30,88,interfloor
63392,18256500000,43,8,interfloor
63393,18256500000,56,27,interfloor
63394,18257000000,69,46,interfloor
63395,18257000000,82,65,interfloor
63396,18257500000,95,84,interfloor
63397,18258000000,9,4,interfloor
63398,18258000000,22,23,interfloor
63399,18258500000,35,42,interfloor
63400,18258500000,48,61,interfloor
63401,18259000000,61,80,interfloor
63402,18259000000,74,99,interfloor
63403,18259500000,87,19,interfloor
63404,18260000000,100,38,interfloor
63405,18260000000,14,57,interfloor
63406,18260500000,27,76,interfloor
63407,18260500000,40,95,interfloor
63408,18261000000,53,15,interfloor
63409,18261500000,66,34,interfloor
63410,18261500000,79,53,interfloor
63411,18262000000,92,72,interfloor
63412,18262000000,6,91,interfloor
63413,18262500000,19,11,interfloor
63414,18262500000,32,30,interfloor
63415,18263000000,45,49,interfloor
63416,18263500000,58,68,interfloor
63417,18263500000,71,87,interfloor
63418,18264000000,84,7,interfloor
63419,18264000000,97,26,interfloor
63420,18264500000,11,45,interfloor
63421,18264500000,24,64,interfloor
63422,18265000000,37,83,interfloor
63423,18265500000,50,3,interfloor
63424,18265500000,63,22,interfloor
63425,18266000000,76,41,interfloor
63426,18266000000,89,60,interfloor
63427,18266500000,3,79,interfloor
63428,18266500000,16,98,interfloor
63429,18267000000,29,18,interfloor
63430,18267500000,42,37,interfloor
63431,18267500000,55,56,interfloor
63432,18268000000,68,75,interfloor
63433,18268000000,81,94,interfloor
63434,18268500000,94,14,interfloor
63435,18268500000,8,33,interfloor
63436,18269000000,21,52,interfloor
63437,18269500000,34,71,interfloor
63438,18269500000,47,90,interfloor
63439,18270000000,60,10,interfloor
63440,18270000000,73,29,interfloor
63441,18270500000,86,48,interfloor
63442,18271000000,99,67,interfloor
63443,18271000000,13,86,interfloor
63444,18271500000,26,6,interfloor
63445,18271500000,39,25,interfloor
63446,18272000000,52,44,interfloor
63447,18272000000,65,63,interfloor
63448,18272500000,78,82,interfloor
63449,18273000000,91,2,interfloor
63450,18273000000,5,21,interfloor
63451,18273500000,18,40,interfloor
63452,18273500000,31,59,interfloor
63453,18274000000,44,78,interfloor
63454,18274000000,57,97,interfloor
63455,18274500000,70,17,interfloor
63456,18275000000,83,36,interfloor
63457,18275000000,96,55,interfloor
63458,18275500000,10,74,interfloor
63459,18275500000,23,93,interfloor
63460,18276000000,36,13,interfloor
63461,18276000000,49,32,interfloor
63462,18276500000,62,51,interfloor
63463,18277000000,75,70,interfloor
63464,18277000000,88,89,interfloor
63465,18277500000,2,9,interfloor
63466,18277500000,15,28,interfloor
63467,18278000000,28,47,interfloor
63468,18278000000,41,66,interfloor
63469,18278500000,54,85,interfloor
63470,18279000000,67,5,interfloor
63471,18279000000,80,24,interfloor
63472,18279500000,93,43,interfloor
63473,18279500000,7,62,interfloor
63474,18280000000,20,81,interfloor
63475,18280500000,33,100,interfloor
63476,18280500000,46,20,interfloor
63477,18281000000,59,39,interfloor
63478,18281000000,72,58,interfloor
63479,18281500000,85,77,interfloor
63480,18281500000,98,96,interfloor
63481,18282000000,12,16,interfloor
63482,18282500000,25,35,interfloor
63483,18282500000,38,54,interfloor
63484,18283000000,51,73,interfloor
63485,18283000000,64,92,interfloor
63486,18283500000,77,12,interfloor
63487,18283500000,90,31,interfloor
63488,18284000000,4,50,interfloor
63489,18284500000,17,69,interfloor
63490,18284500000,30,88,interfloor
63491,18285000000,43,8,interfloor
63492,18285000000,56,27,interfloor
63493,18285500000,69,46,interfloor
63494,18285500000,82,65,interfloor
63495,18286000000,95,84,interfloor
63496,18286500000,9,4,interfloor
63497,18286500000,22,23,interfloor
63498,18287000000,35,42,interfloor
63499,18287000000,48,61,interfloor
63500,18287500000,61,80,interfloor
63501,18288000000,74,99,interfloor
63502,18288000000,87,19,interfloor
63503,18288500000,100,38,interfloor
63504,18288500000,14,57,interfloor
63505,18289000000,27,76,interfloor
63506,18289000000,40,95,interfloor
63507,18289500000,53,15,interfloor
63508,18290000000,66,34,interfloor
63509,18290000000,79,53,interfloor
63510,18290500000,92,72,interfloor
63511,18290500000,6,91,interfloor
63512,18291000000,19,11,interfloor
63513,18291000000,32,30,interfloor
63514,18291500000,45,49,interfloor
63515,18292000000,58,68,interfloor
63516,18292000000,71,87,interfloor
63517,18292500000,84,7,interfloor
63518,18292500000,97,26,interfloor
63519,18293000000,11,45,interfloor
63520,18293000000,24,64,interfloor
63521,18293500000,37,83,interfloor
63522,18294000000,50,3,interfloor
63523,18294000000,63,22,interfloor
63524,18294500000,76,41,interfloor
63525,18294500000,89,60,interfloor
63526,18295000000,3,79,interfloor
63527,18295000000,16,98,interfloor
63528,18295500000,29,18,interfloor
63529,18296000000,42,37,interfloor
63530,18296000000,55,56,interfloor
63531,18296500000,68,75,interfloor
63532,18296500000,81,94,interfloor
63533,18297000000,94,14,interfloor
63534,18297500000,8,33,interfloor
63535,18297500000,21,52,interfloor
63536,18298000000,34,71,interfloor
63537,18298000000,47,90,interfloor
63538,18298500000,60,10,interfloor
63539,18298500000,73,29,interfloor
63540,18299000000,86,48,interfloor
63541,18299500000,99,67,interfloor
63542,18299500000,13,86,interfloor
63543,18300000000,26,6,interfloor
63544,18300000000,39,25,interfloor
63545,18300500000,52,44,interfloor
63546,18300500000,65,63,interfloor
63547,18301000000,78,82,interfloor
63548,18301500000,91,2,interfloor
63549,18301500000,5,21,interfloor
63550,18302000000,18,40,interfloor
63551,18302000000,31,59,interfloor
63552,18302500000,44,78,interfloor
63553,18302500000,57,97,interfloor
63554,18303000000,70,17,interfloor
63555,18303500000,83,36,interfloor
63556,18303500000,96,55,interfloor
63557,18304000000,10,74,interfloor
63558,18304000000,23,93,interfloor
63559,18304500000,36,13,interfloor
63560,18304500000,49,32,interfloor
63561,18305000000,62,51,interfloor
63562,18305500000,75,70,interfloor
63563,18305500000,88,89,interfloor
63564,18306000000,2,9,interfloor
63565,18306000000,15,28,interfloor
63566,18306500000,28,47,interfloor
63567,18307000000,41,66,interfloor
63568,18307000000,54,85,interfloor
63569,18307500000,67,5,interfloor
63570,18307500000,80,24,interfloor
63571,18308000000,93,43,interfloor
63572,18308000000,7,62,interfloor
63573,18308500000,20,81,interfloor
63574,18309000000,33,100,interfloor
63575,18309000000,46,20,interfloor
63576,18309500000,59,39,interfloor
63577,18309500000,72,58,interfloor
63578,18310000000,85,77,interfloor
63579,18310000000,98,96,interfloor
63580,18310500000,12,16,interfloor
63581,18311000000,25,35,interfloor
63582,18311000000,38,54,interfloor
63583,18311500000,51,73,interfloor
63584,18311500000,64,92,interfloor
63585,18312000000,77,12,interfloor
63586,18312000000,90,31,interfloor
63587,18312500000,4,50,interfloor
63588,18313000000,17,69,interfloor
63589,18313000000,30,88,interfloor
63590,18313500000,43,8,interfloor
63591,18313500000,56,27,interfloor
63592,18314000000,69,46,interfloor
63593,18314000000,82,65,interfloor
63594,18314500000,95,84,interfloor
63595,18315000000,9,4,interfloor
63596,18315000000,22,23,interfloor
63597,18315500000,35,42,interfloor
63598,18315500000,48,61,interfloor
63599,18316000000,61,80,interfloor
63600,18316500000,74,99,interfloor
63601,18316500000,87,19,interfloor
63602,18317000000,100,38,interfloor
63603,18317000000,14,57,interfloor
63604,18317500000,27,76,interfloor
63605,18317500000,40,95,interfloor
63606,18318000000,53,15,interfloor
63607,18318500000,66,34,interfloor
63608,18318500000,79,53,interfloor
63609,18319000000,92,72,interfloor
63610,18319000000,6,91,interfloor
63611,18319500000,19,11,interfloor
63612,18319500000,32,30,interfloor
63613,18320000000,45,49,interfloor
63614,18320500000,58,68,interfloor
63615,18320500000,71,87,interfloor
63616,18321000000,84,7,interfloor
63617,18321000000,97,26,interfloor
63618,18321500000,11,45,interfloor
63619,18321500000,24,64,interfloor
63620,18322000000,37,83,interfloor
63621,18322500000,50,3,interfloor
63622,18322500000,63,22,interfloor
63623,18323000000,76,41,interfloor
63624,18323000000,89,60,interfloor
63625,18323500000,3,79,interfloor
63626,18324000000,16,98,interfloor
63627,18324000000,29,18,interfloor
63628,18324500000,42,37,interfloor
63629,18324500000,55,56,interfloor
63630,18325000000,68,75,interfloor
63631,18325000000,81,94,interfloor
63632,18325500000,94,14,interfloor
63633,18326000000,8,33,interfloor
63634,18326000000,21,52,interfloor
63635,18326500000,34,71,interfloor
63636,18326500000,47,90,interfloor
63637,18327000000,60,10,interfloor
63638,18327000000,73,29,interfloor
63639,18327500000,86,48,interfloor
63640,18328000000,99,67,interfloor
63641,18328000000,13,86,interfloor
63642,18328500000,26,6,interfloor
63643,18328500000,39,25,interfloor
63644,18329000000,52,44,interfloor
63645,18329000000,65,63,interfloor
63646,18329500000,78,82,interfloor
63647,18330000000,91,2,interfloor
63648,18330000000,5,21,interfloor
63649,18330500000,18,40,interfloor
63650,18330500000,31,59,interfloor
63651,18331000000,44,78,interfloor
63652,18331000000,57,97,interfloor
63653,18331500000,70,17,interfloor
63654,18332000000,83,36,interfloor
63655,18332000000,96,55,interfloor
63656,18332500000,10,74,interfloor
63657,18332500000,23,93,interfloor
63658,18333000000,36,13,interfloor
63659,18333500000,49,32,interfloor
63660,18333500000,62,51,interfloor
63661,18334000000,75,70,interfloor
63662,18334000000,88,89,interfloor
63663,18334500000,2,9,interfloor
63664,18334500000,15,28,interfloor
63665,18335000000,28,47,interfloor
63666,18335500000,41,66,interfloor
63667,18335500000,54,85,interfloor
63668,18336000000,67,5,interfloor
63669,18336000000,80,24,interfloor
63670,18336500000,93,43,interfloor
63671,18336500000,7,62,interfloor
63672,18337000000,20,81,interfloor
63673,18337500000,33,100,interfloor
63674,18337500000,46,20,interfloor
63675,18338000000,59,39,interfloor
63676,18338000000,72,58,interfloor
63677,18338500000,85,77,interfloor
63678,18338500000,98,96,interfloor
63679,18339000000,12,16,interfloor
63680,18339500000,25,35,interfloor
63681,18339500000,38,54,interfloor
63682,18340000000,51,73,interfloor
63683,18340000000,64,92,interfloor
63684,18340500000,77,12,interfloor
63685,18340500000,90,31,interfloor
63686,18341000000,4,50,interfloor
63687,18341500000,17,69,interfloor
63688,18341500000,30,88,interfloor
63689,18342000000,43,8,interfloor
63690,18342000000,56,27,interfloor
63691,18342500000,69,46,interfloor
63692,18343000000,82,65,interfloor
63693,18343000000,95,84,interfloor
63694,18343500000,9,4,interfloor
63695,18343500000,22,23,interfloor
63696,18344000000,35,42,interfloor
63697,18344000000,48,61,interfloor
63698,18344500000,61,80,interfloor
63699,18345000000,74,99,interfloor
63700,18345000000,87,19,interfloor
63701,18345500000,100,38,interfloor
63702,18345500000,14,57,interfloor
63703,18346000000,27,76,interfloor
63704,18346000000,40,95,interfloor
63705,18346500000,53,15,interfloor
63706,18347000000,66,34,interfloor
63707,18347000000,79,53,interfloor
63708,18347500000,92,72,interfloor
63709,18347500000,6,91,interfloor
63710,18348000000,19,11,interfloor
63711,18348000000,32,30,interfloor
63712,18348500000,45,49,interfloor
63713,18349000000,58,68,interfloor
63714,18349000000,71,87,interfloor
63715,18349500000,84,7,interfloor
63716,18349500000,97,26,interfloor
63717,18350000000,11,45,interfloor
63718,18350000000,24,64,interfloor
63719,18350500000,37,83,interfloor
63720,18351000000,50,3,interfloor
63721,18351000000,63,22,interfloor
63722,18351500000,76,41,interfloor
63723,18351500000,89,60,interfloor
63724,18352000000,3,79,interfloor
